answer,rt,expName,participant,contrast,language,item,experimentType,word,contrast_location,moras,prof
1,0.584608078,abx,n_6,a,l1,21,presential ,aME,2,2,NS
1,0.601530075,abx,n_6,s,l1,22,presential ,gantan,1,4,NS
1,0.86758709,abx,n_6,a,l1,23,presential ,saKE,2,2,NS
1,0.968230963,abx,n_6,a,l1,24,presential ,haSHI,2,2,NS
1,0.569297075,abx,n_6,s,l1,25,presential ,ginkou,1,4,NS
1,0.752207994,abx,n_6,a,l1,26,presential ,iCHI,2,2,NS
1,0.467527866,abx,n_6,a,l1,27,presential ,aME,2,2,NS
1,0.901242971,abx,n_6,a,l1,28,presential ,saKE,2,2,NS
1,0.518224001,abx,n_6,s,l1,29,presential ,kamu,1,2,NS
1,0.516897202,abx,n_6,s,l1,30,presential ,kaado,1,3,NS
1,0.451193094,abx,n_6,s,l1,31,presential ,gaado,1,3,NS
1,0.567972898,abx,n_6,v,l1,32,presential ,yuuri,1,3,NS
1,0.850759983,abx,n_6,v,l1,33,presential ,yuri,1,2,NS
1,0.685734987,abx,n_6,a,l1,34,presential ,kuRASU,2,3,NS
1,0.417328119,abx,n_6,s,l1,35,presential ,kenkou,1,3,NS
1,0.568079948,abx,n_6,v,l1,36,presential ,biiru,1,3,NS
1,0.568530083,abx,n_6,a,l1,37,presential ,kaERU,2,3,NS
1,0.601943016,abx,n_6,s,l1,38,presential ,kaikoku,1,4,NS
1,0.884478092,abx,n_6,v,l1,39,presential ,rika,2,2,NS
1,0.685728073,abx,n_6,s,l1,40,presential ,genkou,1,4,NS
1,0.734329939,abx,n_6,s,l1,41,presential ,kaki,1,2,NS
1,0.735343933,abx,n_6,s,l1,42,presential ,gaado,1,3,NS
1,0.984873056,abx,n_6,a,l1,43,presential ,Oku,1,2,NS
1,0.634818077,abx,n_6,s,l1,44,presential ,garasu,1,3,NS
1,0.617978811,abx,n_6,s,l1,45,presential ,gaikoku,1,4,NS
1,1.552598,abx,n_6,s,l1,46,presential ,gaikoku,1,4,NS
1,0.685693979,abx,n_6,s,l1,47,presential ,ginkou,1,4,NS
1,0.71725893,abx,n_6,v,l1,48,presential ,biiru,1,3,NS
1,0.652256012,abx,n_6,v,l1,49,presential ,seito,1,3,NS
1,0.550701141,abx,n_6,a,l1,50,presential ,KUrasu,1,3,NS
1,0.567841053,abx,n_6,s,l1,51,presential ,gamu,1,2,NS
1,0.685128927,abx,n_6,v,l1,52,presential ,yuuri,1,3,NS
0,2.853540897,abx,n_6,a,l1,53,presential ,Ame,1,2,NS
1,0.717895031,abx,n_6,v,l1,54,presential ,yuri,1,2,NS
1,0.73524189,abx,n_6,s,l1,55,presential ,kinkou,1,4,NS
1,0.684916973,abx,n_6,a,l1,56,presential ,niHON,2,3,NS
1,0.869007111,abx,n_6,a,l1,57,presential ,SAke,1,2,NS
1,0.483574867,abx,n_6,s,l1,58,presential ,gantan,1,4,NS
1,0.919167995,abx,n_6,a,l1,59,presential ,oKU,2,2,NS
1,0.484435797,abx,n_6,a,l1,60,presential ,NIhon,1,3,NS
1,0.98566103,abx,n_6,v,l1,61,presential ,sayuu,1,3,NS
1,0.685817957,abx,n_6,a,l1,62,presential ,Ichi,1,2,NS
1,1.168962002,abx,n_6,v,l1,63,presential ,ise,2,2,NS
1,0.501551151,abx,n_6,s,l1,64,presential ,gakkou,1,4,NS
1,0.467083931,abx,n_6,s,l1,65,presential ,gamu,1,2,NS
1,0.851602793,abx,n_6,v,l1,66,presential ,seto,1,2,NS
1,0.734820843,abx,n_6,v,l1,67,presential ,rubii,2,3,NS
1,0.685380936,abx,n_6,a,l1,68,presential ,KAeru,1,3,NS
1,0.885663033,abx,n_6,s,l1,69,presential ,kantan,1,4,NS
1,0.786039114,abx,n_6,v,l1,70,presential ,kato,2,2,NS
1,0.834800959,abx,n_6,s,l1,71,presential ,kamu,1,2,NS
1,0.63467598,abx,n_6,a,l1,72,presential ,kuRASU,2,3,NS
1,0.685384035,abx,n_6,s,l1,73,presential ,genkou,1,4,NS
1,0.801660061,abx,n_6,a,l1,74,presential ,KUrasu,1,3,NS
1,0.768362999,abx,n_6,v,l1,75,presential ,ise,2,2,NS
1,0.685729027,abx,n_6,a,l1,76,presential ,NIhon,1,3,NS
1,0.751595974,abx,n_6,s,l1,77,presential ,kankoku,1,4,NS
1,0.683966875,abx,n_6,a,l1,78,presential ,kaMI,2,2,NS
1,0.735307217,abx,n_6,s,l1,79,presential ,kaki,1,2,NS
1,0.767986059,abx,n_6,v,l1,80,presential ,tousho,1,3,NS
1,0.817478895,abx,n_6,v,l1,81,presential ,tosho,1,2,NS
1,0.634719133,abx,n_6,a,l1,82,presential ,KAmi,1,2,NS
1,0.751091957,abx,n_6,v,l1,83,presential ,seto,1,2,NS
1,0.76865387,abx,n_6,s,l1,84,presential ,karasu,1,3,NS
1,1.36962986,abx,n_6,v,l1,85,presential ,katou,2,3,NS
1,0.651565075,abx,n_6,a,l1,86,presential ,HAshi,2,2,NS
1,2.301975966,abx,n_6,v,l1,87,presential ,rika,2,2,NS
1,0.701965809,abx,n_6,v,l1,88,presential ,rubii,2,3,NS
0,2.384904146,abx,n_6,a,l1,89,presential ,Ishi,1,2,NS
1,0.601130009,abx,n_6,v,l1,90,presential ,kado,1,2,NS
1,0.668350935,abx,n_6,s,l1,91,presential ,kangoku,1,4,NS
1,0.584897041,abx,n_6,s,l1,92,presential ,kakkou,1,4,NS
1,1.017230988,abx,n_6,v,l1,93,presential ,rikaa,2,3,NS
1,0.884608984,abx,n_6,s,l1,94,presential ,kankoku,1,4,NS
1,0.7353971,abx,n_6,v,l1,95,presential ,sayuu,2,3,NS
1,0.767261982,abx,n_6,a,l1,96,presential ,iSHI,2,2,NS
1,0.685084105,abx,n_6,v,l1,97,presential ,isei,2,3,NS
1,0.502058029,abx,n_6,a,l1,98,presential ,Ishi,1,2,NS
1,0.567431927,abx,n_6,a,l1,99,presential ,SAke,1,2,NS
1,0.735615969,abx,n_6,a,l1,100,presential ,Ame,2,2,NS
1,0.484812975,abx,n_6,s,l1,101,presential ,kantan,1,4,NS
1,0.733983994,abx,n_6,a,l1,102,presential ,KAeru,1,3,NS
1,0.652253151,abx,n_6,v,l1,103,presential ,tousho,1,3,NS
1,0.501883984,abx,n_6,s,l1,104,presential ,kaikoku,1,4,NS
1,1.685286045,abx,n_6,a,l1,105,presential ,Ichi,1,2,NS
1,1.051045179,abx,n_6,v,l1,106,presential ,isei,2,3,NS
1,0.735738993,abx,n_6,a,l1,107,presential ,Oku,1,2,NS
0,0.634921789,abx,n_6,v,l1,108,presential ,sayu,2,2,NS
1,1.185030937,abx,n_6,v,l1,109,presential ,biru,1,2,NS
1,0.683979034,abx,n_6,v,l1,110,presential ,tosho,1,3,NS
1,0.867719889,abx,n_6,s,l1,111,presential ,gakkou,1,4,NS
1,0.718329906,abx,n_6,s,l1,112,presential ,karasu,1,3,NS
1,0.651225805,abx,n_6,a,l1,113,presential ,niHON,2,3,NS
1,0.70242095,abx,n_6,v,l1,114,presential ,kaado,1,3,NS
1,0.585393906,abx,n_6,s,l1,115,presential ,kaado,1,3,NS
1,0.868803024,abx,n_6,s,l1,116,presential ,kinkou,1,4,NS
1,0.885122061,abx,n_6,s,l1,117,presential ,kangoku,1,4,NS
1,0.785279036,abx,n_6,a,l1,118,presential ,haSHI,2,2,NS
1,1.286094189,abx,n_6,v,l1,119,presential ,katou,2,3,NS
1,0.685866117,abx,n_6,v,l1,120,presential ,kado,1,2,N2
1,2.468366861,lex,l2_1,v,l2,1,presential ,sayuu,2,3,N2
0,2.23634696,lex,l2_1,a,l2,2,presential ,Oku,1,2,N2
1,1.752130032,lex,l2_1,s,l2,3,presential ,kaki,1,2,N2
1,2.551839113,lex,l2_1,v,l2,4,presential ,rika,2,2,N2
1,2.701998949,lex,l2_1,s,l2,5,presential ,kaikoku,1,4,N2
0,1.552459002,lex,l2_1,a,l2,6,presential ,aME,2,2,N2
1,1.852975845,lex,l2_1,v,l2,7,presential ,kaado,1,3,N2
1,2.085247993,lex,l2_1,a,l2,8,presential ,HAshi,1,2,N2
0,2.636176825,lex,l2_1,a,l2,9,presential ,Kaeru,1,3,N2
1,2.219733,lex,l2_1,s,l2,10,presential ,garasu,1,3,N2
1,1.435851097,lex,l2_1,v,l2,11,presential ,biru,1,2,N2
0,2.869997978,lex,l2_1,v,l2,12,presential ,tosho,1,2,N2
0,3.002722025,lex,l2_1,v,l2,14,presential ,yuri,1,2,N2
0,2.036622047,lex,l2_1,v,l2,15,presential ,ise,2,2,N2
0,2.235583067,lex,l2_1,a,l2,16,presential ,kaERU,2,3,N2
0,2.285649776,lex,l2_1,s,l2,17,presential ,genkou,1,4,N2
0,2.053000927,lex,l2_1,a,l2,18,presential ,Ishi,1,2,N2
0,2.236543894,lex,l2_1,a,l2,19,presential ,Ichi,1,2,N2
1,1.936209917,lex,l2_1,a,l2,20,presential ,saKE,2,2,N2
0,2.885844946,lex,l2_1,a,l2,21,presential ,kaMI,2,2,N2
1,1.469491005,lex,l2_1,s,l2,22,presential ,kaado,1,3,N2
1,2.036104202,lex,l2_1,v,l2,24,presential ,seto,1,2,N2
1,1.483583927,lex,l2_1,v,l2,25,presential ,rikaa,2,3,N2
1,2.403126955,lex,l2_1,s,l2,26,presential ,kakkou,1,4,N2
1,2.419843912,lex,l2_1,a,l2,27,presential ,KUrasu,1,3,N2
1,1.300748825,lex,l2_1,s,l2,28,presential ,kantan,1,4,N2
1,1.45302105,lex,l2_1,s,l2,29,presential ,gaikoku,1,4,N2
0,2.619668961,lex,l2_1,a,l2,30,presential ,Ame,1,2,N2
0,2.286010981,lex,l2_1,a,l2,32,presential ,iSHI,2,2,N2
0,2.035332918,lex,l2_1,a,l2,33,presential ,NIhon,1,3,N2
1,2.385996103,lex,l2_1,s,l2,34,presential ,karasu,1,3,N2
1,2.169462919,lex,l2_1,v,l2,35,presential ,sayu,2,2,N2
0,1.635432005,lex,l2_1,a,l2,36,presential ,niHON,2,4,N2
1,1.118119001,lex,l2_1,s,l2,38,presential ,gaado,1,3,N2
1,1.535233021,lex,l2_1,s,l2,39,presential ,kamu,1,2,N2
1,1.401612043,lex,l2_1,s,l2,40,presential ,gaki,1,2,N2
0,2.368093014,lex,l2_1,a,l2,42,presential ,Sake,1,3,N2
1,0.884622097,lex,l2_1,s,l2,43,presential ,gamu,1,2,N2
1,2.001792908,lex,l2_1,v,l2,44,presential ,isei,2,3,N2
1,1.318306923,lex,l2_1,v,l2,45,presential ,biiru,1,3,N2
1,1.435376883,lex,l2_1,v,l2,46,presential ,yuuri,1,3,N2
1,1.669620991,lex,l2_1,a,l2,47,presential ,haSHI,2,2,N2
1,1.335056067,lex,l2_1,v,l2,48,presential ,kado,1,2,N2
0,1.468490124,lex,l2_1,a,l2,49,presential ,KAmi,1,2,N2
0,3.819931984,lex,l2_1,v,l2,51,presential ,tousho,1,3,N2
0,1.568551064,lex,l2_1,a,l2,52,presential ,oKU,2,2,N2
1,2.669082165,lex,l2_1,s,l2,53,presential ,kinkou,1,4,N2
0,3.036862135,lex,l2_1,a,l2,54,presential ,kuRASU,2,3,N2
1,1.019027948,lex,l2_1,s,l2,55,presential ,ginkou,1,4,N2
1,1.334621906,lex,l2_1,v,l2,56,presential ,seito,1,3,N2
1,2.185402155,lex,l2_1,s,l2,57,presential ,gantan,1,4,N2
1,1.852610111,lex,l2_1,a,l2,58,presential ,iCHI,2,2,N2
1,1.3019979,lex,l2_1,s,l2,59,presential ,gakkou,1,4,N2
1,1.618931055,lex,l2_1,s,l2,60,presential ,kenkou,1,4,N2
1,1.317612886,lex,l2_2,v,l2,1,presential ,sayuu,2,3,N2
0,3.752657175,lex,l2_2,a,l2,2,presential ,Oku,1,2,N2
1,1.953078032,lex,l2_2,s,l2,3,presential ,kaki,1,2,N2
1,2.335538149,lex,l2_2,v,l2,4,presential ,rika,2,2,N2
1,2.60165906,lex,l2_2,s,l2,5,presential ,kaikoku,1,4,N2
0,2.552057028,lex,l2_2,a,l2,6,presential ,aME,2,2,N2
1,1.63616991,lex,l2_2,v,l2,7,presential ,kaado,1,3,N2
0,4.103852034,lex,l2_2,a,l2,8,presential ,HAshi,1,2,N2
1,4.270004988,lex,l2_2,a,l2,9,presential ,Kaeru,1,3,N2
1,2.002738953,lex,l2_2,s,l2,10,presential ,garasu,1,3,N2
1,1.369074821,lex,l2_2,v,l2,11,presential ,biru,1,2,N2
1,2.386691809,lex,l2_2,v,l2,12,presential ,tosho,1,2,N2
1,2.102282047,lex,l2_2,v,l2,13,presential ,katou,2,3,N2
1,3.418310881,lex,l2_2,v,l2,14,presential ,yuri,1,2,N2
1,2.836083889,lex,l2_2,v,l2,15,presential ,ise,2,2,N2
0,8.305254936,lex,l2_2,a,l2,16,presential ,kaERU,2,3,N2
1,4.470831871,lex,l2_2,s,l2,17,presential ,genkou,1,4,N2
1,2.919602156,lex,l2_2,a,l2,18,presential ,Ishi,1,2,N2
1,3.652242184,lex,l2_2,a,l2,19,presential ,Ichi,1,2,N2
1,4.069444895,lex,l2_2,a,l2,20,presential ,saKE,2,2,N2
1,6.237684965,lex,l2_2,a,l2,21,presential ,kaMI,2,2,N2
1,1.868819952,lex,l2_2,s,l2,22,presential ,kaado,1,3,N2
1,1.668725967,lex,l2_2,v,l2,23,presential ,kato,2,2,N2
1,2.235669136,lex,l2_2,v,l2,24,presential ,seto,1,2,N2
1,1.184062004,lex,l2_2,v,l2,25,presential ,rikaa,2,3,N2
1,1.551796913,lex,l2_2,s,l2,26,presential ,kakkou,1,4,N2
0,1.919539213,lex,l2_2,a,l2,27,presential ,KUrasu,1,3,N2
1,1.319590807,lex,l2_2,s,l2,28,presential ,kantan,1,4,N2
1,1.102303982,lex,l2_2,s,l2,29,presential ,gaikoku,1,4,N2
0,2.251789093,lex,l2_2,a,l2,30,presential ,Ame,1,2,N2
1,7.18899107,lex,l2_2,s,l2,31,presential ,kangoku,1,4,N2
1,1.736339092,lex,l2_2,a,l2,32,presential ,iSHI,2,2,N2
1,3.336955071,lex,l2_2,a,l2,33,presential ,NIhon,1,3,N2
1,1.868995905,lex,l2_2,s,l2,34,presential ,karasu,1,3,N2
1,1.634743929,lex,l2_2,v,l2,35,presential ,sayu,2,2,N2
1,1.485375881,lex,l2_2,a,l2,36,presential ,niHON,2,4,N2
0,2.303272963,lex,l2_2,v,l2,37,presential ,rubi,2,2,N2
1,1.25155282,lex,l2_2,s,l2,38,presential ,gaado,1,3,N2
1,2.385603905,lex,l2_2,s,l2,39,presential ,kamu,1,2,N2
1,2.270051003,lex,l2_2,s,l2,40,presential ,gaki,1,2,N2
1,1.602658987,lex,l2_2,v,l2,41,presential ,rubii,1,3,N2
1,3.252699852,lex,l2_2,a,l2,42,presential ,Sake,1,3,N2
1,0.867467165,lex,l2_2,s,l2,43,presential ,gamu,1,2,N2
1,1.351497889,lex,l2_2,v,l2,44,presential ,isei,2,3,N2
1,0.835701942,lex,l2_2,v,l2,45,presential ,biiru,1,3,N2
1,1.350795984,lex,l2_2,v,l2,46,presential ,yuuri,1,3,N2
0,2.636203051,lex,l2_2,a,l2,47,presential ,haSHI,2,2,N2
1,1.48508215,lex,l2_2,v,l2,48,presential ,kado,1,2,N2
1,1.919026852,lex,l2_2,a,l2,49,presential ,KAmi,1,2,N2
1,3.719271183,lex,l2_2,s,l2,50,presential ,kankoku,1,4,N2
1,1.467694044,lex,l2_2,v,l2,51,presential ,tousho,1,3,N2
1,4.320862055,lex,l2_2,a,l2,52,presential ,oKU,2,2,N2
1,3.002301931,lex,l2_2,s,l2,53,presential ,kinkou,1,4,N2
1,1.235358953,lex,l2_2,a,l2,54,presential ,kuRASU,2,3,N2
1,1.552273989,lex,l2_2,s,l2,55,presential ,ginkou,1,4,N2
1,1.217952013,lex,l2_2,v,l2,56,presential ,seito,1,3,N2
1,1.284353971,lex,l2_2,s,l2,57,presential ,gantan,1,4,N2
1,1.135967016,lex,l2_2,a,l2,58,presential ,iCHI,2,2,N2
1,1.351667881,lex,l2_2,s,l2,59,presential ,gakkou,1,4,N2
1,1.669190884,lex,l2_2,s,l2,60,presential ,kenkou,1,4,N2
0,2.235969067,lex,l2_3,v,l2,1,presential ,sayuu,2,3,N2
0,2.335649014,lex,l2_3,a,l2,2,presential ,Oku,1,2,N2
1,1.685207129,lex,l2_3,s,l2,3,presential ,kaki,1,2,N2
0,1.6194489,lex,l2_3,v,l2,4,presential ,rika,2,2,N2
1,2.50306201,lex,l2_3,s,l2,5,presential ,kaikoku,1,4,N2
0,5.119790792,lex,l2_3,a,l2,6,presential ,aME,2,2,N2
0,2.018404961,lex,l2_3,v,l2,7,presential ,kaado,1,3,N2
0,2.868818998,lex,l2_3,a,l2,8,presential ,HAshi,1,2,N2
1,4.937085867,lex,l2_3,a,l2,9,presential ,Kaeru,1,3,N2
1,1.518125057,lex,l2_3,s,l2,10,presential ,garasu,1,3,N2
1,1.885098934,lex,l2_3,v,l2,11,presential ,biru,1,2,N2
0,2.118541002,lex,l2_3,v,l2,12,presential ,tosho,1,2,N2
0,4.202778101,lex,l2_3,v,l2,13,presential ,katou,2,3,N2
0,3.070153952,lex,l2_3,v,l2,14,presential ,yuri,1,2,N2
0,3.368534088,lex,l2_3,v,l2,15,presential ,ise,2,2,N2
0,2.569185019,lex,l2_3,a,l2,16,presential ,kaERU,2,3,N2
1,2.001964092,lex,l2_3,s,l2,17,presential ,genkou,1,4,N2
0,1.618711948,lex,l2_3,a,l2,18,presential ,Ishi,1,2,N2
0,3.852609873,lex,l2_3,a,l2,19,presential ,Ichi,1,2,N2
1,1.684561968,lex,l2_3,a,l2,20,presential ,saKE,2,2,N2
0,3.903798103,lex,l2_3,a,l2,21,presential ,kaMI,2,2,N2
1,1.686374903,lex,l2_3,s,l2,22,presential ,kaado,1,3,N2
0,1.336138964,lex,l2_3,v,l2,23,presential ,kato,2,2,N2
1,2.73527813,lex,l2_3,v,l2,24,presential ,seto,1,2,N2
1,1.985579014,lex,l2_3,v,l2,25,presential ,rikaa,2,3,N2
0,3.369802952,lex,l2_3,s,l2,26,presential ,kakkou,1,4,N2
0,2.401535034,lex,l2_3,a,l2,27,presential ,KUrasu,1,3,N2
1,1.719311953,lex,l2_3,s,l2,28,presential ,kantan,1,4,N2
1,2.136113167,lex,l2_3,s,l2,29,presential ,gaikoku,1,4,N2
1,2.569782019,lex,l2_3,a,l2,30,presential ,Ame,1,2,N2
0,2.319569111,lex,l2_3,s,l2,31,presential ,kangoku,1,4,N2
1,2.252372026,lex,l2_3,a,l2,32,presential ,iSHI,2,2,N2
1,3.752937078,lex,l2_3,a,l2,33,presential ,NIhon,1,3,N2
1,1.768940926,lex,l2_3,s,l2,34,presential ,karasu,1,3,N2
1,1.85157299,lex,l2_3,v,l2,35,presential ,sayu,2,2,N2
1,1.66882205,lex,l2_3,a,l2,36,presential ,niHON,2,4,N2
0,1.819516182,lex,l2_3,v,l2,37,presential ,rubi,2,2,N2
1,1.23445797,lex,l2_3,s,l2,38,presential ,gaado,1,3,N2
1,1.368634224,lex,l2_3,s,l2,39,presential ,kamu,1,2,N2
0,1.068830967,lex,l2_3,s,l2,40,presential ,gaki,1,2,N2
1,2.202869892,lex,l2_3,v,l2,41,presential ,rubii,1,3,N2
0,1.668949127,lex,l2_3,a,l2,42,presential ,Sake,1,3,N2
1,1.00109005,lex,l2_3,s,l2,43,presential ,gamu,1,2,N2
1,2.10292387,lex,l2_3,v,l2,44,presential ,isei,2,3,N2
1,2.501845837,lex,l2_3,v,l2,45,presential ,biiru,1,3,N2
1,1.751929998,lex,l2_3,v,l2,46,presential ,yuuri,1,3,N2
0,2.483803034,lex,l2_3,a,l2,47,presential ,haSHI,2,2,N2
0,2.035804987,lex,l2_3,v,l2,48,presential ,kado,1,2,N2
0,2.786478043,lex,l2_3,a,l2,49,presential ,KAmi,1,2,N2
0,3.019318819,lex,l2_3,s,l2,50,presential ,kankoku,1,4,N2
1,1.651707888,lex,l2_3,v,l2,51,presential ,tousho,1,3,N2
1,1.952139139,lex,l2_3,a,l2,52,presential ,oKU,2,2,N2
1,2.684924126,lex,l2_3,s,l2,53,presential ,kinkou,1,4,N2
0,4.221004009,lex,l2_3,a,l2,54,presential ,kuRASU,2,3,N2
1,1.16866684,lex,l2_3,s,l2,55,presential ,ginkou,1,4,N2
1,1.001670837,lex,l2_3,v,l2,56,presential ,seito,1,3,N2
1,1.084647894,lex,l2_3,s,l2,57,presential ,gantan,1,4,N2
1,1.468040943,lex,l2_3,a,l2,58,presential ,iCHI,2,2,N2
1,1.885375023,lex,l2_3,s,l2,59,presential ,gakkou,1,4,N2
1,2.368646145,lex,l2_3,s,l2,60,presential ,kenkou,1,4,N2
1,9.939417839,lex,l2_4,v,l2,1,presential ,sayuu,2,3,N3
0,4.654232025,lex,l2_4,a,l2,2,presential ,Oku,1,2,N3
1,3.41989398,lex,l2_4,s,l2,3,presential ,kaki,1,2,N3
1,3.169138908,lex,l2_4,v,l2,4,presential ,rika,2,2,N3
1,2.369784117,lex,l2_4,s,l2,5,presential ,kaikoku,1,4,N3
0,4.536240101,lex,l2_4,a,l2,6,presential ,aME,2,2,N3
1,1.736035109,lex,l2_4,v,l2,7,presential ,kaado,1,3,N3
1,4.353773117,lex,l2_4,a,l2,8,presential ,HAshi,1,2,N3
1,1.735558987,lex,l2_4,a,l2,9,presential ,Kaeru,1,3,N3
1,1.634811878,lex,l2_4,s,l2,10,presential ,garasu,1,3,N3
1,1.969181061,lex,l2_4,v,l2,11,presential ,biru,1,2,N3
1,4.552829027,lex,l2_4,v,l2,12,presential ,tosho,1,2,N3
1,5.870764017,lex,l2_4,v,l2,13,presential ,katou,2,3,N3
1,4.385910988,lex,l2_4,v,l2,14,presential ,yuri,1,2,N3
1,4.887387991,lex,l2_4,v,l2,15,presential ,ise,2,2,N3
1,1.386145115,lex,l2_4,a,l2,16,presential ,kaERU,2,3,N3
1,2.819167852,lex,l2_4,s,l2,17,presential ,genkou,1,4,N3
0,5.287827969,lex,l2_4,a,l2,18,presential ,Ishi,1,2,N3
0,4.237059116,lex,l2_4,a,l2,19,presential ,Ichi,1,2,N3
1,5.986891985,lex,l2_4,a,l2,20,presential ,saKE,2,2,N3
0,3.637119055,lex,l2_4,a,l2,21,presential ,kaMI,2,2,N3
1,1.735613108,lex,l2_4,s,l2,22,presential ,kaado,1,3,N3
1,5.953033924,lex,l2_4,v,l2,23,presential ,kato,2,2,N3
1,2.734817028,lex,l2_4,v,l2,24,presential ,seto,1,2,N3
1,3.386816978,lex,l2_4,v,l2,25,presential ,rikaa,2,3,N3
1,2.77020812,lex,l2_4,s,l2,26,presential ,kakkou,1,4,N3
1,2.252312899,lex,l2_4,a,l2,27,presential ,KUrasu,1,3,N3
1,4.703698874,lex,l2_4,s,l2,28,presential ,kantan,1,4,N3
1,2.036503077,lex,l2_4,s,l2,29,presential ,gaikoku,1,4,N3
1,3.704082012,lex,l2_4,a,l2,30,presential ,Ame,1,2,N3
1,7.604645967,lex,l2_4,s,l2,31,presential ,kangoku,1,4,N3
0,2.518997908,lex,l2_4,a,l2,32,presential ,iSHI,2,2,N3
0,5.654824018,lex,l2_4,a,l2,33,presential ,NIhon,1,3,N3
1,2.70284009,lex,l2_4,s,l2,34,presential ,karasu,1,3,N3
1,6.43726182,lex,l2_4,v,l2,35,presential ,sayu,2,2,N3
1,3.084794044,lex,l2_4,a,l2,36,presential ,niHON,2,4,N3
0,3.201380014,lex,l2_4,v,l2,37,presential ,rubi,2,2,N3
1,1.40186882,lex,l2_4,s,l2,38,presential ,gaado,1,3,N3
1,1.767854929,lex,l2_4,s,l2,39,presential ,kamu,1,2,N3
1,2.386664867,lex,l2_4,s,l2,40,presential ,gaki,1,2,N3
0,6.788258791,lex,l2_4,v,l2,41,presential ,rubii,1,3,N3
1,5.203704119,lex,l2_4,a,l2,42,presential ,Sake,1,3,N3
1,1.267552853,lex,l2_4,s,l2,43,presential ,gamu,1,2,N3
1,1.685605049,lex,l2_4,v,l2,44,presential ,isei,2,3,N3
1,1.218747854,lex,l2_4,v,l2,45,presential ,biiru,1,3,N3
1,9.805631876,lex,l2_4,v,l2,46,presential ,yuuri,1,3,N3
1,1.434720993,lex,l2_4,a,l2,47,presential ,haSHI,2,2,N3
1,1.251893044,lex,l2_4,v,l2,48,presential ,kado,1,2,N3
0,2.103209972,lex,l2_4,a,l2,49,presential ,KAmi,1,2,N3
1,2.836889982,lex,l2_4,s,l2,50,presential ,kankoku,1,4,N3
1,7.187887192,lex,l2_4,v,l2,51,presential ,tousho,1,3,N3
1,3.887395144,lex,l2_4,a,l2,52,presential ,oKU,2,2,N3
1,13.40762305,lex,l2_4,s,l2,53,presential ,kinkou,1,4,N3
1,2.451773167,lex,l2_4,a,l2,54,presential ,kuRASU,2,3,N3
1,1.152264118,lex,l2_4,s,l2,55,presential ,ginkou,1,4,N3
1,2.936048985,lex,l2_4,v,l2,56,presential ,seito,1,3,N3
1,1.103013039,lex,l2_4,s,l2,57,presential ,gantan,1,4,N3
1,3.886012077,lex,l2_4,a,l2,58,presential ,iCHI,2,2,N3
1,1.135126829,lex,l2_4,s,l2,59,presential ,gakkou,1,4,N3
1,1.21914506,lex,l2_4,s,l2,60,presential ,kenkou,1,4,N3
0,3.118503094,lex,l2_5,v,l2,1,presential ,sayuu,2,3,NO
0,1.701794147,lex,l2_5,a,l2,2,presential ,Oku,1,2,NO
1,1.101746082,lex,l2_5,s,l2,3,presential ,kaki,1,2,NO
1,1.969084978,lex,l2_5,v,l2,4,presential ,rika,2,2,NO
1,3.61995101,lex,l2_5,s,l2,5,presential ,kaikoku,1,4,NO
0,1.43434,lex,l2_5,a,l2,6,presential ,aME,2,2,NO
1,1.367264986,lex,l2_5,v,l2,7,presential ,kaado,1,3,NO
1,1.102394104,lex,l2_5,a,l2,8,presential ,HAshi,1,2,NO
1,1.935734987,lex,l2_5,a,l2,9,presential ,Kaeru,1,3,NO
1,1.50105691,lex,l2_5,s,l2,10,presential ,garasu,1,3,NO
1,1.168798923,lex,l2_5,v,l2,11,presential ,biru,1,2,NO
0,1.768776894,lex,l2_5,v,l2,12,presential ,tosho,1,2,NO
1,3.20230484,lex,l2_5,v,l2,13,presential ,katou,2,3,NO
1,2.669785976,lex,l2_5,v,l2,14,presential ,yuri,1,2,NO
1,1.452630043,lex,l2_5,v,l2,15,presential ,ise,2,2,NO
0,1.435250044,lex,l2_5,a,l2,16,presential ,kaERU,2,3,NO
1,2.484740973,lex,l2_5,s,l2,17,presential ,genkou,1,4,NO
0,1.51800704,lex,l2_5,a,l2,18,presential ,Ishi,1,2,NO
0,1.75154686,lex,l2_5,a,l2,19,presential ,Ichi,1,2,NO
1,1.268383026,lex,l2_5,a,l2,20,presential ,saKE,2,2,NO
1,1.551831961,lex,l2_5,a,l2,21,presential ,kaMI,2,2,NO
1,2.18638587,lex,l2_5,s,l2,22,presential ,kaado,1,3,NO
1,2.368803978,lex,l2_5,v,l2,23,presential ,kato,2,2,NO
1,5.070945024,lex,l2_5,v,l2,24,presential ,seto,1,2,NO
1,1.719195127,lex,l2_5,v,l2,25,presential ,rikaa,2,3,NO
1,3.403421164,lex,l2_5,s,l2,26,presential ,kakkou,1,4,NO
1,1.568257093,lex,l2_5,a,l2,27,presential ,KUrasu,1,3,NO
1,1.251425982,lex,l2_5,s,l2,28,presential ,kantan,1,4,NO
1,1.749948978,lex,l2_5,s,l2,29,presential ,gaikoku,1,4,NO
0,2.468327999,lex,l2_5,a,l2,30,presential ,Ame,1,2,NO
1,1.95327282,lex,l2_5,a,l2,32,presential ,iSHI,2,2,NO
1,2.268615961,lex,l2_5,a,l2,33,presential ,NIhon,1,3,NO
