data,model,phonol_emb,fixed_emb,emsize,nhid,nlayers,lr,anneal_factor,anneal_train,patience,clip,epochs,dropout,tied,seed,cuda,stress,log_interval,save_dir,summary,condition,run,feat_tree,alphabet,set_unset_nodes,random_reset,dropout:,epoch,train_loss,val_loss,val_ppl,epoch_time,current_lr,run_cond
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,13,1.8491,2.1378,8.480708686149026,154.9959831237793,0.0625,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,14,1.8331,2.1324,8.434984483938798,152.30240607261658,0.03125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,15,1.8223,2.1285,8.402229806001635,158.32072925567627,0.015625,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,16,1.8178,2.1245,8.368528827513595,155.8894374370575,0.0078125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,17,1.8144,2.1196,8.327732715478973,156.5696988105774,0.00390625,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,18,1.8119,2.1173,8.308852321787876,154.64733815193176,0.001953125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,19,1.8114,2.1166,8.302561116146954,152.59270358085632,0.001953125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,20,1.8113,2.1157,8.295523073372312,152.22600293159485,0.001953125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,21,1.8108,2.1167,8.303766709927032,159.71273922920227,0.001953125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,22,1.8090,2.1155,8.293592958486261,155.6677176952362,0.0009765625,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,23,1.8090,2.1152,8.291560495214041,152.78094744682312,0.0009765625,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,24,1.8090,2.1152,8.291076178151684,154.24373173713684,0.0009765625,2-0
