data,model,phonol_emb,fixed_emb,emsize,nhid,nlayers,lr,anneal_factor,anneal_train,patience,clip,epochs,dropout,tied,seed,cuda,stress,log_interval,save_dir,summary,condition,run,feat_tree,alphabet,set_unset_nodes,random_reset,epoch,train_loss,val_loss,val_ppl,epoch_time,current_lr,run_cond
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,22,1.8337,2.1125,8.268670433438407,144.36299061775208,0.001953125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,23,1.8334,2.1120,8.265162077650649,151.4964418411255,0.001953125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,24,1.8335,2.1117,8.262283578874685,154.19760012626648,0.001953125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,25,1.8325,2.1119,8.263944356217289,150.29592609405518,0.001953125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,1,2.3720,2.3583,10.572588749242641,154.53717708587646,0.5,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,2,2.2249,2.2324,9.322516507973386,152.97730994224548,0.5,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,3,2.1853,2.2601,9.58440063255561,150.74336528778076,0.5,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,4,2.1237,2.2165,9.175422259174532,154.76217651367188,0.125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,5,2.1064,2.2168,9.177496329955815,152.24372172355652,0.125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,6,2.0915,2.1949,8.979193337009798,150.56535816192627,0.03125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,7,2.0848,2.1819,8.863094511476277,153.82802605628967,0.03125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,8,2.0824,2.1793,8.840000708416035,147.78418731689453,0.03125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,9,2.0797,2.1668,8.7304357344521,151.99493885040283,0.03125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,10,2.0780,2.1714,8.770901964496213,153.9628095626831,0.03125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,11,2.0728,2.1682,8.742460496369208,150.37887263298035,0.0078125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,12,2.0720,2.1675,8.736582479614047,147.5995752811432,0.001953125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,13,2.0700,2.1677,8.737865679406744,152.3357219696045,0.00048828125,2-0
