data,model,phonol_emb,fixed_emb,emsize,nhid,nlayers,lr,anneal_factor,anneal_train,patience,clip,epochs,dropout,tied,seed,cuda,stress,log_interval,save_dir,summary,condition,run,feat_tree,alphabet,set_unset_nodes,random_reset,epoch,train_loss,val_loss,val_ppl,epoch_time,current_lr,run_cond
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,18,1.8411,2.0760,7.972803717585861,155.6366913318634,0.001953125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,19,1.8403,2.0758,7.971260364982591,156.9124836921692,0.001953125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,20,1.8392,2.0755,7.968522219812527,158.31878423690796,0.00048828125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,21,1.8394,2.0752,7.966111682776092,154.9192762374878,0.00048828125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,22,1.8382,2.0751,7.965581804340807,156.80008792877197,0.00048828125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,23,1.8377,2.0750,7.964543041022975,163.75159740447998,0.0001220703125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,24,1.8387,2.0750,7.964180360329214,159.71172738075256,3.0517578125e-05,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,25,1.8395,2.0749,7.963728456712137,164.23148345947266,3.0517578125e-05,1-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,1,2.3659,2.4639,11.750455232512541,284.4479773044586,0.5,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,2,2.1397,2.3530,10.516787036665992,281.94781851768494,0.5,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,3,2.0874,2.2934,9.908676406762577,281.2540748119354,0.5,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,4,2.0571,2.3113,10.08787424867426,281.88654923439026,0.5,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,5,1.9855,2.2524,9.510358406598613,278.67550444602966,0.125,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,6,1.9633,2.2511,9.498271536113133,287.14791464805603,0.125,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,7,1.9479,2.2601,9.584318369338153,284.2918105125427,0.125,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,8,1.9130,2.2932,9.906999235809705,289.218008518219,0.03125,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,9,1.8970,2.2890,9.865354968069862,284.48056197166443,0.0078125,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,10,1.8921,2.2838,9.813793729367845,287.0386252403259,0.001953125,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,11,1.8904,2.2815,9.7914624746454,284.4099826812744,0.00048828125,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,12,1.8900,2.2806,9.782817094972193,280.65633630752563,0.0001220703125,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,13,1.8907,2.2804,9.780839415163566,281.7220184803009,3.0517578125e-05,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,14,1.8896,2.2803,9.779542945883225,287.85746121406555,7.62939453125e-06,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,15,1.8904,2.2802,9.778892444218132,277.8939859867096,1.9073486328125e-06,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,16,1.8908,2.2802,9.778871461013868,283.83586597442627,4.76837158203125e-07,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,17,1.8905,2.2802,9.778859803697621,288.0464594364166,1.1920928955078125e-07,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,18,1.8900,2.2802,9.778859803697621,282.61915731430054,2.9802322387695312e-08,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,19,1.8898,2.2802,9.77885747223604,287.3812446594238,7.450580596923828e-09,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,20,1.8903,2.2802,9.778859803697621,269.1559545993805,7.450580596923828e-09,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,21,1.8907,2.2802,9.778859803697621,287.9872498512268,7.450580596923828e-09,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,22,1.8907,2.2802,9.778859803697621,285.12133383750916,7.450580596923828e-09,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,23,1.8892,2.2802,9.778859803697621,276.9310619831085,7.450580596923828e-09,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,24,1.8905,2.2802,9.778859803697621,285.7811002731323,7.450580596923828e-09,2-0
data/processed/,LSTM,True,False,68,512,4,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/2-0,results/grid_nl/summary_grid_nl.csv,2,0,Futrell,IPA,True,False,25,1.8912,2.2802,9.778859803697621,287.10725712776184,7.450580596923828e-09,2-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,1,2.2661,2.4115,11.151147591550107,123.81520080566406,0.5,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,2,2.1710,2.3670,10.66517384295976,125.99176001548767,0.5,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,3,2.1426,2.3464,10.44748873525608,123.56359839439392,0.5,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,4,2.1243,2.3241,10.217816572227424,131.12120604515076,0.5,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,5,2.1112,2.3464,10.447491226131797,122.19902658462524,0.5,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,6,2.0530,2.3128,10.102416556044792,129.19727110862732,0.125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,7,2.0468,2.3103,10.07777052253983,127.3388442993164,0.125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,8,2.0405,2.3182,10.157114157452416,126.24499177932739,0.125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,9,2.0244,2.3099,10.073100702116767,122.9302613735199,0.03125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,10,2.0203,2.3049,10.022897989994046,123.56708812713623,0.03125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,11,2.0183,2.3042,10.015674307590125,126.73208498954773,0.03125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,12,2.0163,2.3050,10.024288859936705,130.42983841896057,0.03125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,13,2.0113,2.2995,9.969410414108738,124.98709511756897,0.0078125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,14,2.0103,2.2978,9.952114525484491,121.49199771881104,0.0078125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,15,2.0090,2.2957,9.931535451166264,123.2281711101532,0.0078125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,16,2.0087,2.2973,9.94713058618188,123.69791460037231,0.0078125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,17,2.0071,2.2967,9.941355092828012,121.80892014503479,0.001953125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,18,2.0074,2.2958,9.932302668271593,125.51250982284546,0.00048828125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,19,2.0076,2.2957,9.931151864837663,127.24186563491821,0.0001220703125,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,20,2.0077,2.2956,9.930713836841337,125.03434872627258,3.0517578125e-05,3-0
data/processed/,LSTM,False,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/3-0,results/grid_nl/summary_grid_nl.csv,3,0,Futrell,IPA,True,False,21,2.0073,2.2956,9.930320811949569,122.23355627059937,7.62939453125e-06,3-0
